Accesion	Length	TaxID	Lineage	TaxID_Lineage
AAMI01002388.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002389.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002390.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002391.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002392.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002393.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002394.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002395.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002396.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002397.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002398.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002399.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002400.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002401.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002402.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002403.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002404.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002405.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002406.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002407.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002408.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002409.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002410.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002411.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002412.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002413.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002414.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002415.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002416.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002417.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002418.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002419.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002420.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002421.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002422.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002423.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002424.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002425.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002426.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002427.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002428.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002429.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002430.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002431.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002432.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002433.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002434.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002435.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002436.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002437.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002438.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002439.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002440.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002441.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002442.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002443.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002444.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002445.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002446.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002447.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002448.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002449.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002450.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002451.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002452.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002453.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002454.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002455.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002456.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002457.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002458.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002459.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002460.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002461.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002462.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002463.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002464.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002465.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002466.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002467.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002468.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002469.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002470.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002471.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002472.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002473.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002474.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002475.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002476.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002477.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002478.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002479.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002480.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002481.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002482.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002483.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002484.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002485.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002486.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002487.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002488.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002489.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002490.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002491.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002492.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002493.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002494.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002495.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002496.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002497.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002498.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002499.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002500.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002501.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002502.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002503.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002504.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002505.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002506.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002507.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002508.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002509.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002510.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002511.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002512.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002513.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002514.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002515.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002516.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002517.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002518.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002519.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002520.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002521.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002522.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002523.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002524.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002525.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002526.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002527.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002528.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002529.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002530.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002531.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002532.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002533.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002534.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002535.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002536.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002537.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002538.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002539.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002540.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002541.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002542.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002543.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002544.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002545.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002546.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002547.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002548.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002549.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002550.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002551.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002552.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002553.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002554.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002555.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002556.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002557.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002558.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002559.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002560.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002561.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002562.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002563.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002564.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002565.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002566.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002567.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002568.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002569.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002570.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002571.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002572.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002573.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002574.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002575.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002576.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002577.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002578.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002579.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002580.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002581.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002582.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002583.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002584.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002585.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002586.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002587.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002588.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002589.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002590.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002591.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002592.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002593.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002594.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002595.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002596.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002597.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002598.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002599.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002600.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002601.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002602.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002603.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002604.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002605.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002606.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002607.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002608.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002609.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002610.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002611.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002612.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002613.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002614.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002615.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002616.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002617.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002618.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002619.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002620.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002621.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002622.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002623.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002624.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002625.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002626.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002627.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002628.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002629.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002630.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002631.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002632.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002633.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002634.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002635.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002636.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002637.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002638.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002639.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002640.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002641.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002642.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002643.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002644.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002645.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002646.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002647.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002648.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002649.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002650.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002651.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002652.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002653.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002654.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002655.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002656.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002657.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002658.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002659.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002660.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002661.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002662.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002663.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002664.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002665.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
AAMI01002666.1	653659	239364.1	Viruses||||||uncultured human fecal virus|	10239||||||239364|239364.1
