tool	rank	metric	sample	value
shouji	genus	True positives	ERR1700889_1.fastq	3.0
shouji	genus	False negatives	ERR1700889_1.fastq	0.0
shouji	genus	False positives	ERR1700889_1.fastq	0.0
shouji	genus	Completeness	ERR1700889_1.fastq	1.0
shouji	genus	Purity	ERR1700889_1.fastq	1.0
shouji	genus	F1 score	ERR1700889_1.fastq	1.0
shouji	genus	Jaccard index	ERR1700889_1.fastq	1.0
shouji	species	True positives	ERR1700889_1.fastq	5.0
shouji	species	False negatives	ERR1700889_1.fastq	0.0
shouji	species	False positives	ERR1700889_1.fastq	0.0
shouji	species	Completeness	ERR1700889_1.fastq	1.0
shouji	species	Purity	ERR1700889_1.fastq	1.0
shouji	species	F1 score	ERR1700889_1.fastq	1.0
shouji	species	Jaccard index	ERR1700889_1.fastq	1.0
shouji	strain	True positives	ERR1700889_1.fastq	5.0
shouji	strain	False negatives	ERR1700889_1.fastq	0.0
shouji	strain	False positives	ERR1700889_1.fastq	0.0
shouji	strain	Completeness	ERR1700889_1.fastq	1.0
shouji	strain	Purity	ERR1700889_1.fastq	1.0
shouji	strain	F1 score	ERR1700889_1.fastq	1.0
shouji	strain	Jaccard index	ERR1700889_1.fastq	1.0
shouji	superkingdom	L1 norm error	ERR1700889_1.fastq	0.06061340000000008
shouji	phylum	L1 norm error	ERR1700889_1.fastq	0.7650274
shouji	class	L1 norm error	ERR1700889_1.fastq	0.7650273999999999
shouji	order	L1 norm error	ERR1700889_1.fastq	0.7731191
shouji	family	L1 norm error	ERR1700889_1.fastq	0.7731191
shouji	genus	L1 norm error	ERR1700889_1.fastq	0.7650274
shouji	species	L1 norm error	ERR1700889_1.fastq	0.7953603999999999
shouji	strain	L1 norm error	ERR1700889_1.fastq	0.7953603999999999
shouji	na	Weighted UniFrac error	ERR1700889_1.fastq	0.055463494371428564
shouji	na	Unweighted UniFrac error	ERR1700889_1.fastq	0.08977237272256626
shouji	na	Weighted UniFrac (CAMI)	ERR1700889_1.fastq	5.629660321734059
shouji	na	Unweighted UniFrac (CAMI)	ERR1700889_1.fastq	1.000000100026407
shouji	superkingdom	Sum of abundances	ERR1700889_1.fastq	0.9996836
shouji	phylum	Sum of abundances	ERR1700889_1.fastq	0.9462375000000001
shouji	class	Sum of abundances	ERR1700889_1.fastq	0.9462375000000001
shouji	order	Sum of abundances	ERR1700889_1.fastq	0.9604939
shouji	family	Sum of abundances	ERR1700889_1.fastq	0.9604939
shouji	genus	Sum of abundances	ERR1700889_1.fastq	0.9462375000000001
shouji	species	Sum of abundances	ERR1700889_1.fastq	0.9996835000000001
shouji	strain	Sum of abundances	ERR1700889_1.fastq	0.9996835000000001
shouji	superkingdom	Taxon counts	ERR1700889_1.fastq	2.0
shouji	phylum	Taxon counts	ERR1700889_1.fastq	3.0
shouji	class	Taxon counts	ERR1700889_1.fastq	3.0
shouji	order	Taxon counts	ERR1700889_1.fastq	4.0
shouji	family	Taxon counts	ERR1700889_1.fastq	4.0
shouji	genus	Taxon counts	ERR1700889_1.fastq	3.0
shouji	species	Taxon counts	ERR1700889_1.fastq	5.0
shouji	strain	Taxon counts	ERR1700889_1.fastq	5.0
sneakysnake	superkingdom	Bray-Curtis distance	ERR1700889_1.fastq	0.004197729026246199
sneakysnake	phylum	Bray-Curtis distance	ERR1700889_1.fastq	0.032756304355497784
sneakysnake	class	Bray-Curtis distance	ERR1700889_1.fastq	0.032756304355497784
sneakysnake	order	Bray-Curtis distance	ERR1700889_1.fastq	0.03363685786716537
sneakysnake	family	Bray-Curtis distance	ERR1700889_1.fastq	0.03363685786716537
sneakysnake	genus	Bray-Curtis distance	ERR1700889_1.fastq	0.032756304355497784
sneakysnake	species	Bray-Curtis distance	ERR1700889_1.fastq	0.03204473549702273
sneakysnake	strain	Bray-Curtis distance	ERR1700889_1.fastq	0.03204473549702273
sneakysnake	superkingdom	Shannon diversity	ERR1700889_1.fastq	0.2980720786166408
sneakysnake	superkingdom	Shannon equitability	ERR1700889_1.fastq	0.430027109647693
sneakysnake	phylum	Shannon diversity	ERR1700889_1.fastq	0.9780438656400054
sneakysnake	phylum	Shannon equitability	ERR1700889_1.fastq	0.890253891867281
sneakysnake	class	Shannon diversity	ERR1700889_1.fastq	0.9780438656400054
sneakysnake	class	Shannon equitability	ERR1700889_1.fastq	0.890253891867281
sneakysnake	order	Shannon diversity	ERR1700889_1.fastq	1.0717901976666742
sneakysnake	order	Shannon equitability	ERR1700889_1.fastq	0.7731332015235564
sneakysnake	family	Shannon diversity	ERR1700889_1.fastq	1.0717901976666742
sneakysnake	family	Shannon equitability	ERR1700889_1.fastq	0.7731332015235564
sneakysnake	genus	Shannon diversity	ERR1700889_1.fastq	0.9780438656400054
sneakysnake	genus	Shannon equitability	ERR1700889_1.fastq	0.890253891867281
sneakysnake	species	Shannon diversity	ERR1700889_1.fastq	1.2449230718037279
sneakysnake	species	Shannon equitability	ERR1700889_1.fastq	0.7735141953509203
sneakysnake	strain	Shannon diversity	ERR1700889_1.fastq	1.2449230718037279
sneakysnake	strain	Shannon equitability	ERR1700889_1.fastq	0.7735141953509203
sneakysnake	superkingdom	True positives	ERR1700889_1.fastq	2.0
sneakysnake	superkingdom	False negatives	ERR1700889_1.fastq	0.0
sneakysnake	superkingdom	False positives	ERR1700889_1.fastq	0.0
sneakysnake	superkingdom	Completeness	ERR1700889_1.fastq	1.0
sneakysnake	superkingdom	Purity	ERR1700889_1.fastq	1.0
sneakysnake	superkingdom	F1 score	ERR1700889_1.fastq	1.0
sneakysnake	superkingdom	Jaccard index	ERR1700889_1.fastq	1.0
sneakysnake	phylum	True positives	ERR1700889_1.fastq	3.0
sneakysnake	phylum	False negatives	ERR1700889_1.fastq	0.0
sneakysnake	phylum	False positives	ERR1700889_1.fastq	0.0
sneakysnake	phylum	Completeness	ERR1700889_1.fastq	1.0
sneakysnake	phylum	Purity	ERR1700889_1.fastq	1.0
sneakysnake	phylum	F1 score	ERR1700889_1.fastq	1.0
sneakysnake	phylum	Jaccard index	ERR1700889_1.fastq	1.0
sneakysnake	class	True positives	ERR1700889_1.fastq	3.0
sneakysnake	class	False negatives	ERR1700889_1.fastq	0.0
sneakysnake	class	False positives	ERR1700889_1.fastq	0.0
sneakysnake	class	Completeness	ERR1700889_1.fastq	1.0
sneakysnake	class	Purity	ERR1700889_1.fastq	1.0
sneakysnake	class	F1 score	ERR1700889_1.fastq	1.0
sneakysnake	class	Jaccard index	ERR1700889_1.fastq	1.0
sneakysnake	order	True positives	ERR1700889_1.fastq	4.0
sneakysnake	order	False negatives	ERR1700889_1.fastq	0.0
sneakysnake	order	False positives	ERR1700889_1.fastq	0.0
sneakysnake	order	Completeness	ERR1700889_1.fastq	1.0
sneakysnake	order	Purity	ERR1700889_1.fastq	1.0
sneakysnake	order	F1 score	ERR1700889_1.fastq	1.0
sneakysnake	order	Jaccard index	ERR1700889_1.fastq	1.0
sneakysnake	family	True positives	ERR1700889_1.fastq	4.0
sneakysnake	family	False negatives	ERR1700889_1.fastq	0.0
sneakysnake	family	False positives	ERR1700889_1.fastq	0.0
sneakysnake	family	Completeness	ERR1700889_1.fastq	1.0
sneakysnake	family	Purity	ERR1700889_1.fastq	1.0
sneakysnake	family	F1 score	ERR1700889_1.fastq	1.0
sneakysnake	family	Jaccard index	ERR1700889_1.fastq	1.0
sneakysnake	genus	True positives	ERR1700889_1.fastq	3.0
sneakysnake	genus	False negatives	ERR1700889_1.fastq	0.0
sneakysnake	genus	False positives	ERR1700889_1.fastq	0.0
sneakysnake	genus	Completeness	ERR1700889_1.fastq	1.0
sneakysnake	genus	Purity	ERR1700889_1.fastq	1.0
sneakysnake	genus	F1 score	ERR1700889_1.fastq	1.0
sneakysnake	genus	Jaccard index	ERR1700889_1.fastq	1.0
sneakysnake	species	True positives	ERR1700889_1.fastq	5.0
sneakysnake	species	False negatives	ERR1700889_1.fastq	0.0
sneakysnake	species	False positives	ERR1700889_1.fastq	0.0
sneakysnake	species	Completeness	ERR1700889_1.fastq	1.0
sneakysnake	species	Purity	ERR1700889_1.fastq	1.0
sneakysnake	species	F1 score	ERR1700889_1.fastq	1.0
sneakysnake	species	Jaccard index	ERR1700889_1.fastq	1.0
sneakysnake	strain	True positives	ERR1700889_1.fastq	5.0
sneakysnake	strain	False negatives	ERR1700889_1.fastq	0.0
sneakysnake	strain	False positives	ERR1700889_1.fastq	0.0
sneakysnake	strain	Completeness	ERR1700889_1.fastq	1.0
sneakysnake	strain	Purity	ERR1700889_1.fastq	1.0
sneakysnake	strain	F1 score	ERR1700889_1.fastq	1.0
sneakysnake	strain	Jaccard index	ERR1700889_1.fastq	1.0
sneakysnake	superkingdom	L1 norm error	ERR1700889_1.fastq	0.008393300000000003
sneakysnake	phylum	L1 norm error	ERR1700889_1.fastq	0.0598695
sneakysnake	class	L1 norm error	ERR1700889_1.fastq	0.0598695
sneakysnake	order	L1 norm error	ERR1700889_1.fastq	0.0630907
sneakysnake	family	L1 norm error	ERR1700889_1.fastq	0.0630907
sneakysnake	genus	L1 norm error	ERR1700889_1.fastq	0.0598695
sneakysnake	species	L1 norm error	ERR1700889_1.fastq	0.064073
sneakysnake	strain	L1 norm error	ERR1700889_1.fastq	0.064073
sneakysnake	na	Weighted UniFrac error	ERR1700889_1.fastq	0.00455264102857143
sneakysnake	na	Unweighted UniFrac error	ERR1700889_1.fastq	0.08977237272256626
sneakysnake	na	Weighted UniFrac (CAMI)	ERR1700889_1.fastq	0.45702210221789574
sneakysnake	na	Unweighted UniFrac (CAMI)	ERR1700889_1.fastq	1.000000100026407
sneakysnake	superkingdom	Sum of abundances	ERR1700889_1.fastq	0.9997498999999999
sneakysnake	phylum	Sum of abundances	ERR1700889_1.fastq	0.9117674
sneakysnake	class	Sum of abundances	ERR1700889_1.fastq	0.9117674
sneakysnake	order	Sum of abundances	ERR1700889_1.fastq	0.9373366999999999
sneakysnake	family	Sum of abundances	ERR1700889_1.fastq	0.9373366999999999
sneakysnake	genus	Sum of abundances	ERR1700889_1.fastq	0.9117674
sneakysnake	species	Sum of abundances	ERR1700889_1.fastq	0.9997498999999999
sneakysnake	strain	Sum of abundances	ERR1700889_1.fastq	0.9997498999999999
sneakysnake	superkingdom	Taxon counts	ERR1700889_1.fastq	2.0
sneakysnake	phylum	Taxon counts	ERR1700889_1.fastq	3.0
sneakysnake	class	Taxon counts	ERR1700889_1.fastq	3.0
sneakysnake	order	Taxon counts	ERR1700889_1.fastq	4.0
sneakysnake	family	Taxon counts	ERR1700889_1.fastq	4.0
sneakysnake	genus	Taxon counts	ERR1700889_1.fastq	3.0
sneakysnake	species	Taxon counts	ERR1700889_1.fastq	5.0
sneakysnake	strain	Taxon counts	ERR1700889_1.fastq	5.0
ksw2_cigar	superkingdom	Bray-Curtis distance	ERR1700889_1.fastq	0.0
ksw2_cigar	phylum	Bray-Curtis distance	ERR1700889_1.fastq	0.0
ksw2_cigar	class	Bray-Curtis distance	ERR1700889_1.fastq	0.0
ksw2_cigar	order	Bray-Curtis distance	ERR1700889_1.fastq	0.0
ksw2_cigar	family	Bray-Curtis distance	ERR1700889_1.fastq	0.0
ksw2_cigar	genus	Bray-Curtis distance	ERR1700889_1.fastq	0.0
ksw2_cigar	species	Bray-Curtis distance	ERR1700889_1.fastq	0.0
ksw2_cigar	strain	Bray-Curtis distance	ERR1700889_1.fastq	0.0
ksw2_cigar	superkingdom	Shannon diversity	ERR1700889_1.fastq	0.288143970496774
ksw2_cigar	superkingdom	Shannon equitability	ERR1700889_1.fastq	0.4157038772977516
ksw2_cigar	phylum	Shannon diversity	ERR1700889_1.fastq	0.942222757686928
ksw2_cigar	phylum	Shannon equitability	ERR1700889_1.fastq	0.8576481142671553
ksw2_cigar	class	Shannon diversity	ERR1700889_1.fastq	0.942222757686928
ksw2_cigar	class	Shannon equitability	ERR1700889_1.fastq	0.8576481142671553
ksw2_cigar	order	Shannon diversity	ERR1700889_1.fastq	1.0271681980507141
ksw2_cigar	order	Shannon equitability	ERR1700889_1.fastq	0.7409452327433089
ksw2_cigar	family	Shannon diversity	ERR1700889_1.fastq	1.0271681980507141
ksw2_cigar	family	Shannon equitability	ERR1700889_1.fastq	0.7409452327433089
ksw2_cigar	genus	Shannon diversity	ERR1700889_1.fastq	0.942222757686928
ksw2_cigar	genus	Shannon equitability	ERR1700889_1.fastq	0.8576481142671553
ksw2_cigar	species	Shannon diversity	ERR1700889_1.fastq	1.1985507222020098
ksw2_cigar	species	Shannon equitability	ERR1700889_1.fastq	0.7447014345457612
ksw2_cigar	strain	Shannon diversity	ERR1700889_1.fastq	1.1985507222020098
ksw2_cigar	strain	Shannon equitability	ERR1700889_1.fastq	0.7447014345457612
ksw2_cigar	superkingdom	True positives	ERR1700889_1.fastq	2.0
ksw2_cigar	superkingdom	False negatives	ERR1700889_1.fastq	0.0
ksw2_cigar	superkingdom	False positives	ERR1700889_1.fastq	0.0
ksw2_cigar	superkingdom	Completeness	ERR1700889_1.fastq	1.0
ksw2_cigar	superkingdom	Purity	ERR1700889_1.fastq	1.0
ksw2_cigar	superkingdom	F1 score	ERR1700889_1.fastq	1.0
ksw2_cigar	superkingdom	Jaccard index	ERR1700889_1.fastq	1.0
ksw2_cigar	phylum	True positives	ERR1700889_1.fastq	3.0
ksw2_cigar	phylum	False negatives	ERR1700889_1.fastq	0.0
ksw2_cigar	phylum	False positives	ERR1700889_1.fastq	0.0
ksw2_cigar	phylum	Completeness	ERR1700889_1.fastq	1.0
ksw2_cigar	phylum	Purity	ERR1700889_1.fastq	1.0
ksw2_cigar	phylum	F1 score	ERR1700889_1.fastq	1.0
ksw2_cigar	phylum	Jaccard index	ERR1700889_1.fastq	1.0
ksw2_cigar	class	True positives	ERR1700889_1.fastq	3.0
ksw2_cigar	class	False negatives	ERR1700889_1.fastq	0.0
ksw2_cigar	class	False positives	ERR1700889_1.fastq	0.0
ksw2_cigar	class	Completeness	ERR1700889_1.fastq	1.0
ksw2_cigar	class	Purity	ERR1700889_1.fastq	1.0
ksw2_cigar	class	F1 score	ERR1700889_1.fastq	1.0
ksw2_cigar	class	Jaccard index	ERR1700889_1.fastq	1.0
ksw2_cigar	order	True positives	ERR1700889_1.fastq	4.0
ksw2_cigar	order	False negatives	ERR1700889_1.fastq	0.0
ksw2_cigar	order	False positives	ERR1700889_1.fastq	0.0
ksw2_cigar	order	Completeness	ERR1700889_1.fastq	1.0
ksw2_cigar	order	Purity	ERR1700889_1.fastq	1.0
ksw2_cigar	order	F1 score	ERR1700889_1.fastq	1.0
ksw2_cigar	order	Jaccard index	ERR1700889_1.fastq	1.0
ksw2_cigar	family	True positives	ERR1700889_1.fastq	4.0
ksw2_cigar	family	False negatives	ERR1700889_1.fastq	0.0
ksw2_cigar	family	False positives	ERR1700889_1.fastq	0.0
ksw2_cigar	family	Completeness	ERR1700889_1.fastq	1.0
ksw2_cigar	family	Purity	ERR1700889_1.fastq	1.0
ksw2_cigar	family	F1 score	ERR1700889_1.fastq	1.0
ksw2_cigar	family	Jaccard index	ERR1700889_1.fastq	1.0
ksw2_cigar	genus	True positives	ERR1700889_1.fastq	3.0
ksw2_cigar	genus	False negatives	ERR1700889_1.fastq	0.0
ksw2_cigar	genus	False positives	ERR1700889_1.fastq	0.0
ksw2_cigar	genus	Completeness	ERR1700889_1.fastq	1.0
ksw2_cigar	genus	Purity	ERR1700889_1.fastq	1.0
ksw2_cigar	genus	F1 score	ERR1700889_1.fastq	1.0
ksw2_cigar	genus	Jaccard index	ERR1700889_1.fastq	1.0
ksw2_cigar	species	True positives	ERR1700889_1.fastq	5.0
ksw2_cigar	species	False negatives	ERR1700889_1.fastq	0.0
ksw2_cigar	species	False positives	ERR1700889_1.fastq	0.0
ksw2_cigar	species	Completeness	ERR1700889_1.fastq	1.0
ksw2_cigar	species	Purity	ERR1700889_1.fastq	1.0
ksw2_cigar	species	F1 score	ERR1700889_1.fastq	1.0
ksw2_cigar	species	Jaccard index	ERR1700889_1.fastq	1.0
ksw2_cigar	strain	True positives	ERR1700889_1.fastq	5.0
ksw2_cigar	strain	False negatives	ERR1700889_1.fastq	0.0
ksw2_cigar	strain	False positives	ERR1700889_1.fastq	0.0
ksw2_cigar	strain	Completeness	ERR1700889_1.fastq	1.0
ksw2_cigar	strain	Purity	ERR1700889_1.fastq	1.0
ksw2_cigar	strain	F1 score	ERR1700889_1.fastq	1.0
ksw2_cigar	strain	Jaccard index	ERR1700889_1.fastq	1.0
ksw2_cigar	superkingdom	L1 norm error	ERR1700889_1.fastq	0.0
ksw2_cigar	phylum	L1 norm error	ERR1700889_1.fastq	0.0
ksw2_cigar	class	L1 norm error	ERR1700889_1.fastq	0.0
ksw2_cigar	order	L1 norm error	ERR1700889_1.fastq	0.0
ksw2_cigar	family	L1 norm error	ERR1700889_1.fastq	0.0
ksw2_cigar	genus	L1 norm error	ERR1700889_1.fastq	0.0
ksw2_cigar	species	L1 norm error	ERR1700889_1.fastq	0.0
ksw2_cigar	strain	L1 norm error	ERR1700889_1.fastq	0.0
ksw2_cigar	na	Weighted UniFrac error	ERR1700889_1.fastq	0.0
ksw2_cigar	na	Unweighted UniFrac error	ERR1700889_1.fastq	0.0
ksw2_cigar	na	Weighted UniFrac (CAMI)	ERR1700889_1.fastq	0.0
ksw2_cigar	na	Unweighted UniFrac (CAMI)	ERR1700889_1.fastq	0.0
ksw2_cigar	superkingdom	Sum of abundances	ERR1700889_1.fastq	0.9997360000000001
ksw2_cigar	phylum	Sum of abundances	ERR1700889_1.fastq	0.9159571
ksw2_cigar	class	Sum of abundances	ERR1700889_1.fastq	0.9159571
ksw2_cigar	order	Sum of abundances	ERR1700889_1.fastq	0.9383052
ksw2_cigar	family	Sum of abundances	ERR1700889_1.fastq	0.9383052
ksw2_cigar	genus	Sum of abundances	ERR1700889_1.fastq	0.9159571
ksw2_cigar	species	Sum of abundances	ERR1700889_1.fastq	0.9997360999999999
ksw2_cigar	strain	Sum of abundances	ERR1700889_1.fastq	0.9997360999999999
ksw2_cigar	superkingdom	Taxon counts	ERR1700889_1.fastq	2.0
ksw2_cigar	phylum	Taxon counts	ERR1700889_1.fastq	3.0
ksw2_cigar	class	Taxon counts	ERR1700889_1.fastq	3.0
ksw2_cigar	order	Taxon counts	ERR1700889_1.fastq	4.0
ksw2_cigar	family	Taxon counts	ERR1700889_1.fastq	4.0
ksw2_cigar	genus	Taxon counts	ERR1700889_1.fastq	3.0
ksw2_cigar	species	Taxon counts	ERR1700889_1.fastq	5.0
ksw2_cigar	strain	Taxon counts	ERR1700889_1.fastq	5.0
edlib_cigar	superkingdom	Bray-Curtis distance	ERR1700889_1.fastq	0.00013903516199243704
edlib_cigar	phylum	Bray-Curtis distance	ERR1700889_1.fastq	0.009914202328077272
edlib_cigar	class	Bray-Curtis distance	ERR1700889_1.fastq	0.009914202328077272
edlib_cigar	order	Bray-Curtis distance	ERR1700889_1.fastq	0.00992893820746125
edlib_cigar	family	Bray-Curtis distance	ERR1700889_1.fastq	0.00992893820746125
edlib_cigar	genus	Bray-Curtis distance	ERR1700889_1.fastq	0.00991420232807727
edlib_cigar	species	Bray-Curtis distance	ERR1700889_1.fastq	0.00948324783921617
edlib_cigar	strain	Bray-Curtis distance	ERR1700889_1.fastq	0.00948324783921617
edlib_cigar	superkingdom	Shannon diversity	ERR1700889_1.fastq	0.2884825834598117
edlib_cigar	superkingdom	Shannon equitability	ERR1700889_1.fastq	0.4161923925403069
edlib_cigar	phylum	Shannon diversity	ERR1700889_1.fastq	0.9466592308392119
edlib_cigar	phylum	Shannon equitability	ERR1700889_1.fastq	0.8616863661582409
edlib_cigar	class	Shannon diversity	ERR1700889_1.fastq	0.9466592308392119
edlib_cigar	class	Shannon equitability	ERR1700889_1.fastq	0.8616863661582409
edlib_cigar	order	Shannon diversity	ERR1700889_1.fastq	1.0329315302462199
edlib_cigar	order	Shannon equitability	ERR1700889_1.fastq	0.7451025981320348
edlib_cigar	family	Shannon diversity	ERR1700889_1.fastq	1.0329315302462199
edlib_cigar	family	Shannon equitability	ERR1700889_1.fastq	0.7451025981320348
edlib_cigar	genus	Shannon diversity	ERR1700889_1.fastq	0.9466592308392119
edlib_cigar	genus	Shannon equitability	ERR1700889_1.fastq	0.8616863661582409
edlib_cigar	species	Shannon diversity	ERR1700889_1.fastq	1.2037305968443912
edlib_cigar	species	Shannon equitability	ERR1700889_1.fastq	0.7479198716177123
edlib_cigar	strain	Shannon diversity	ERR1700889_1.fastq	1.2037305968443912
edlib_cigar	strain	Shannon equitability	ERR1700889_1.fastq	0.7479198716177123
edlib_cigar	superkingdom	True positives	ERR1700889_1.fastq	2.0
edlib_cigar	superkingdom	False negatives	ERR1700889_1.fastq	0.0
edlib_cigar	superkingdom	False positives	ERR1700889_1.fastq	0.0
edlib_cigar	superkingdom	Completeness	ERR1700889_1.fastq	1.0
edlib_cigar	superkingdom	Purity	ERR1700889_1.fastq	1.0
edlib_cigar	superkingdom	F1 score	ERR1700889_1.fastq	1.0
edlib_cigar	superkingdom	Jaccard index	ERR1700889_1.fastq	1.0
edlib_cigar	phylum	True positives	ERR1700889_1.fastq	3.0
edlib_cigar	phylum	False negatives	ERR1700889_1.fastq	0.0
edlib_cigar	phylum	False positives	ERR1700889_1.fastq	0.0
edlib_cigar	phylum	Completeness	ERR1700889_1.fastq	1.0
edlib_cigar	phylum	Purity	ERR1700889_1.fastq	1.0
edlib_cigar	phylum	F1 score	ERR1700889_1.fastq	1.0
edlib_cigar	phylum	Jaccard index	ERR1700889_1.fastq	1.0
edlib_cigar	class	True positives	ERR1700889_1.fastq	3.0
edlib_cigar	class	False negatives	ERR1700889_1.fastq	0.0
edlib_cigar	class	False positives	ERR1700889_1.fastq	0.0
edlib_cigar	class	Completeness	ERR1700889_1.fastq	1.0
edlib_cigar	class	Purity	ERR1700889_1.fastq	1.0
edlib_cigar	class	F1 score	ERR1700889_1.fastq	1.0
edlib_cigar	class	Jaccard index	ERR1700889_1.fastq	1.0
edlib_cigar	order	True positives	ERR1700889_1.fastq	4.0
edlib_cigar	order	False negatives	ERR1700889_1.fastq	0.0
edlib_cigar	order	False positives	ERR1700889_1.fastq	0.0
edlib_cigar	order	Completeness	ERR1700889_1.fastq	1.0
edlib_cigar	order	Purity	ERR1700889_1.fastq	1.0
edlib_cigar	order	F1 score	ERR1700889_1.fastq	1.0
edlib_cigar	order	Jaccard index	ERR1700889_1.fastq	1.0
edlib_cigar	family	True positives	ERR1700889_1.fastq	4.0
edlib_cigar	family	False negatives	ERR1700889_1.fastq	0.0
edlib_cigar	family	False positives	ERR1700889_1.fastq	0.0
edlib_cigar	family	Completeness	ERR1700889_1.fastq	1.0
edlib_cigar	family	Purity	ERR1700889_1.fastq	1.0
edlib_cigar	family	F1 score	ERR1700889_1.fastq	1.0
edlib_cigar	family	Jaccard index	ERR1700889_1.fastq	1.0
edlib_cigar	genus	True positives	ERR1700889_1.fastq	3.0
edlib_cigar	genus	False negatives	ERR1700889_1.fastq	0.0
edlib_cigar	genus	False positives	ERR1700889_1.fastq	0.0
edlib_cigar	genus	Completeness	ERR1700889_1.fastq	1.0
edlib_cigar	genus	Purity	ERR1700889_1.fastq	1.0
edlib_cigar	genus	F1 score	ERR1700889_1.fastq	1.0
edlib_cigar	genus	Jaccard index	ERR1700889_1.fastq	1.0
edlib_cigar	species	True positives	ERR1700889_1.fastq	5.0
edlib_cigar	species	False negatives	ERR1700889_1.fastq	0.0
edlib_cigar	species	False positives	ERR1700889_1.fastq	0.0
edlib_cigar	species	Completeness	ERR1700889_1.fastq	1.0
edlib_cigar	species	Purity	ERR1700889_1.fastq	1.0
edlib_cigar	species	F1 score	ERR1700889_1.fastq	1.0
edlib_cigar	species	Jaccard index	ERR1700889_1.fastq	1.0
edlib_cigar	strain	True positives	ERR1700889_1.fastq	5.0
edlib_cigar	strain	False negatives	ERR1700889_1.fastq	0.0
edlib_cigar	strain	False positives	ERR1700889_1.fastq	0.0
edlib_cigar	strain	Completeness	ERR1700889_1.fastq	1.0
edlib_cigar	strain	Purity	ERR1700889_1.fastq	1.0
edlib_cigar	strain	F1 score	ERR1700889_1.fastq	1.0
edlib_cigar	strain	Jaccard index	ERR1700889_1.fastq	1.0
edlib_cigar	superkingdom	L1 norm error	ERR1700889_1.fastq	0.0002779999999999383
edlib_cigar	phylum	L1 norm error	ERR1700889_1.fastq	0.01816070000000005
edlib_cigar	class	L1 norm error	ERR1700889_1.fastq	0.01816070000000005
edlib_cigar	order	L1 norm error	ERR1700889_1.fastq	0.018636200000000054
edlib_cigar	family	L1 norm error	ERR1700889_1.fastq	0.018636200000000054
edlib_cigar	genus	L1 norm error	ERR1700889_1.fastq	0.01816070000000005
edlib_cigar	species	L1 norm error	ERR1700889_1.fastq	0.01896170000000005
edlib_cigar	strain	L1 norm error	ERR1700889_1.fastq	0.01896170000000005
edlib_cigar	na	Weighted UniFrac error	ERR1700889_1.fastq	0.0012761606714285687
edlib_cigar	na	Unweighted UniFrac error	ERR1700889_1.fastq	8.979606992594166e-09
edlib_cigar	na	Weighted UniFrac (CAMI)	ERR1700889_1.fastq	0.133066764818682
edlib_cigar	na	Unweighted UniFrac (CAMI)	ERR1700889_1.fastq	1.0002640699430648e-07
edlib_cigar	superkingdom	Sum of abundances	ERR1700889_1.fastq	0.9997582
edlib_cigar	phylum	Sum of abundances	ERR1700889_1.fastq	0.9158292
edlib_cigar	class	Sum of abundances	ERR1700889_1.fastq	0.9158292
edlib_cigar	order	Sum of abundances	ERR1700889_1.fastq	0.9386528
edlib_cigar	family	Sum of abundances	ERR1700889_1.fastq	0.9386528
edlib_cigar	genus	Sum of abundances	ERR1700889_1.fastq	0.9158292
edlib_cigar	species	Sum of abundances	ERR1700889_1.fastq	0.9997582
edlib_cigar	strain	Sum of abundances	ERR1700889_1.fastq	0.9997582
edlib_cigar	superkingdom	Taxon counts	ERR1700889_1.fastq	2.0
edlib_cigar	phylum	Taxon counts	ERR1700889_1.fastq	3.0
edlib_cigar	class	Taxon counts	ERR1700889_1.fastq	3.0
edlib_cigar	order	Taxon counts	ERR1700889_1.fastq	4.0
edlib_cigar	family	Taxon counts	ERR1700889_1.fastq	4.0
edlib_cigar	genus	Taxon counts	ERR1700889_1.fastq	3.0
edlib_cigar	species	Taxon counts	ERR1700889_1.fastq	5.0
edlib_cigar	strain	Taxon counts	ERR1700889_1.fastq	5.0
